time_ms,adc
3491,1.08
3493,1.08
3494,1.08
3496,1.08
3497,1.08
3500,1.08
3502,1.08
3503,1.07
3505,1.08
3506,1.07
3508,1.08
3510,1.08
3511,1.08
3513,1.08
3514,1.08
3516,1.08
3518,1.08
3519,1.08
3521,1.07
3523,1.07
3524,1.08
3526,1.07
3527,1.08
3529,1.08
3531,1.08
3532,1.08
3534,1.08
3535,1.07
3537,1.08
3539,1.07
3540,1.08
3543,1.07
3544,1.07
3546,1.08
3548,1.07
3549,1.08
3551,1.07
3552,1.07
3554,1.07
3556,1.07
3557,1.08
3559,1.08
3560,1.08
3562,1.07
3564,1.07
3565,1.08
3567,1.08
3568,1.08
3570,1.07
3572,1.07
3573,1.08
3575,1.07
3576,1.08
3578,1.08
3580,1.07
3581,1.08
3584,1.07
3586,1.08
3587,1.07
3589,1.07
3590,1.08
3592,1.07
3594,1.08
3595,1.08
3597,1.07
3598,1.08
3600,1.08
3602,1.08
3603,1.07
3605,1.07
3606,1.08
3608,1.07
3610,1.08
3611,1.08
3613,1.07
3614,1.08
3616,1.08
3618,1.08
3619,1.07
3621,1.07
3622,1.08
3624,1.07
3627,1.08
3628,1.08
3630,1.07
3631,1.07
3633,1.08
3635,1.08
3636,1.07
3638,1.08
3640,1.08
3641,1.08
3643,1.08
3644,1.08
3646,1.08
3648,1.07
3649,1.07
3651,1.08
3652,1.07
3654,1.07
3656,1.08
3657,1.07
3659,1.08
3660,1.07
3662,1.08
3664,1.08
3665,1.08
3667,1.08
3668,1.07
3671,1.08
3673,1.08
3674,1.07
3676,1.08
3677,1.07
3679,1.08
3681,1.08
3682,1.07
3684,1.08
3685,1.07
3687,1.07
3689,1.08
3690,1.08
3692,1.08
3693,1.08
3695,1.08
3697,1.08
3698,1.08
3700,1.08
3702,1.08
3703,1.07
3705,1.07
3706,1.08
3708,1.08
3710,1.07
3712,1.07
3714,1.08
3715,1.07
3717,1.08
3719,1.07
3720,1.08
3722,1.08
3723,1.08
3725,1.08
3727,1.08
3728,1.08
3730,1.08
3731,1.08
3733,1.08
3735,1.08
3736,1.07
3738,1.08
3739,1.08
3741,1.08
3743,1.08
3744,1.08
3746,1.08
3747,1.07
3749,1.07
3751,1.07
3752,1.08
3755,1.08
3757,1.07
3758,1.08
3760,1.08
3761,1.08
3763,1.07
3765,1.08
3766,1.08
3768,1.08
3769,1.08
3771,1.07
3773,1.07
3774,1.08
3776,1.08
3777,1.08
3779,1.08
3781,1.08
3782,1.08
3784,1.07
3785,1.08
3787,1.08
3789,1.07
3790,1.08
3792,1.08
3793,1.08
3795,1.08
3798,1.08
3799,1.08
3801,1.08
3802,1.08
3804,1.08
3806,1.08
3807,1.08
3809,1.08
3810,1.08
3812,1.08
3814,1.07
3815,1.08
3817,1.08
3819,1.08
3820,1.08
3822,1.07
3823,1.08
3825,1.08
3827,1.08
3828,1.08
3830,1.08
3831,1.07
3833,1.07
3835,1.08
3836,1.08
3838,1.08
3840,1.08
3842,1.08
3844,1.08
3845,1.08
3847,1.08
3848,1.08
3850,1.07
3852,1.07
3853,1.08
3855,1.07
3856,1.07
3858,1.07
3860,1.08
3861,1.07
3863,1.08
3864,1.07
3866,1.07
3868,1.08
3869,1.07
3871,1.07
3873,1.07
3874,1.08
3876,1.08
3877,1.07
3879,1.07
3881,1.08
3883,1.07
3885,1.08
3886,1.08
3888,1.07
3890,1.07
3891,1.08
3893,1.08
3894,1.08
3896,1.08
3898,1.08
3899,1.08
3901,1.07
3902,1.07
3904,1.07
3906,1.07
3907,1.08
3909,1.08
3910,1.08
3912,1.07
3914,1.07
3915,1.07
3917,1.08
3918,1.08
3920,1.07
3922,1.07
3923,1.08
3926,1.08
3927,1.08
3929,1.08
3931,1.08
3932,1.08
3934,1.08
3936,1.07
3937,1.08
3939,1.08
3940,1.08
3942,1.08
3944,1.08
3945,1.08
3947,1.07
3948,1.08
3950,1.08
3952,1.07
3953,1.08
3955,1.07
3956,1.07
3958,1.08
3960,1.08
3961,1.08
3963,1.08
3964,1.07
3966,1.08
3969,1.07
3970,1.08
3972,1.08
3973,1.08
3975,1.08
3977,1.08
3978,1.08
3980,1.08
3981,1.07
3983,1.08
3985,1.07
3986,1.08
3988,1.07
3990,1.07
3991,1.08
3993,1.07
3994,1.08
3996,1.07
3998,1.08
3999,1.08
4001,1.08
4002,1.08
4004,1.07
4006,1.08
4007,1.08
4009,1.08
4011,1.08
4013,1.07
4015,1.08
4016,1.08
4018,1.07
4019,1.08
4021,1.07
4023,1.07
4024,1.08
4026,1.08
4027,1.08
4029,1.07
4031,1.07
4032,1.07
4034,1.07
4035,1.08
4037,1.07
4039,1.08
4040,1.07
4042,1.07
4043,1.08
4045,1.08
4047,1.08
4048,1.08
4050,1.08
4052,1.08
4054,1.07
4056,1.07
4057,1.07
4059,1.07
4061,1.08
4062,1.08
4064,1.07
4065,1.07
4067,1.07
4069,1.07
4070,1.07
4072,1.08
4073,1.07
4075,1.07
4077,1.08
4078,1.07
4080,1.07
4081,1.07
4083,1.07
4085,1.07
4086,1.07
4088,1.07
4089,1.07
4091,1.07
4093,1.08
4094,1.07
4097,1.07
4098,1.07
4100,1.07
4102,1.07
4103,1.07
4105,1.07
4107,1.07
4108,1.07
4110,1.08
4111,1.07
4113,1.07
4115,1.07
4116,1.07
4118,1.08
4119,1.07
4121,1.07
4123,1.07
4124,1.07
4126,1.08
4127,1.08
4129,1.08
4131,1.07
4132,1.07
4134,1.07
4135,1.07
4137,1.08
4140,1.07
4141,1.07
4143,1.08
4144,1.07
4146,1.08
4148,1.07
4149,1.07
4151,1.08
4152,1.07
4154,1.07
4156,1.07
4157,1.07
4159,1.08
4160,1.08
4162,1.08
4164,1.07
4165,1.07
4167,1.07
4169,1.07
4170,1.08
4172,1.07
4173,1.07
4175,1.08
4177,1.08
4178,1.08
4180,1.07
4182,1.07
4184,1.08
4186,1.07
4187,1.07
4189,1.07
4190,1.07
4192,1.07
4194,1.08
4195,1.08
4197,1.07
4198,1.07
4200,1.08
4202,1.07
4203,1.08
4205,1.07
4206,1.07
4208,1.07
4210,1.07
4211,1.08
4213,1.07
4214,1.07
4216,1.07
4218,1.07
4219,1.07
4221,1.07
4224,1.07
4225,1.08
4227,1.08
4228,1.07
4230,1.07
4232,1.07
4233,1.08
4235,1.07
4236,1.07
4238,1.07
4240,1.07
4241,1.08
4243,1.07
4244,1.08
4246,1.07
4248,1.07
4249,1.07
4251,1.07
4252,1.07
4254,1.07
4256,1.07
4257,1.08
4259,1.08
4260,1.08
4262,1.07
4264,1.07
4265,1.07
4268,1.07
4269,1.08
4271,1.07
4273,1.07
4274,1.07
4276,1.07
4277,1.08
4279,1.07
4281,1.07
4282,1.07
4284,1.07
4286,1.08
4287,1.07
4289,1.07
4290,1.07
4292,1.08
4294,1.07
4295,1.07
4297,1.07
4298,1.07
4300,1.07
4302,1.08
4303,1.08
4305,1.07
4306,1.07
4308,1.07
4311,1.08
4312,1.07
4314,1.08
4315,1.07
4317,1.07
4319,1.07
4320,1.07
4322,1.07
4323,1.07
4325,1.07
4327,1.08
4328,1.07
4330,1.08
4331,1.07
4333,1.07
4335,1.08
4336,1.07
4338,1.07
4340,1.07
4341,1.07
4343,1.07
4344,1.07
4346,1.08
4348,1.07
4349,1.07
4352,1.07
4353,1.07
4355,1.07
4357,1.07
4358,1.08
4360,1.08
4361,1.07
4363,1.07
4365,1.07
4366,1.07
4368,1.07
4369,1.07
4371,1.07
4373,1.07
4374,1.07
4376,1.08
4377,1.07
4379,1.08
4381,1.07
4382,1.07
4384,1.08
4385,1.07
4387,1.07
4389,1.08
4390,1.08
4392,1.08
4393,1.07
4396,1.07
4398,1.07
4399,1.07
4401,1.07
4403,1.07
4404,1.07
4406,1.07
4407,1.07
4409,1.08
4411,1.07
4412,1.08
4414,1.07
4415,1.07
4417,1.08
4419,1.07
4420,1.07
4422,1.08
4423,1.07
4425,1.08
4427,1.07
4428,1.08
4430,1.07
4431,1.07
4433,1.08
4435,1.07
4436,1.08
4439,1.07
4440,1.07
4442,1.07
4444,1.07
4445,1.08
4447,1.07
4448,1.07
4450,1.07
4452,1.07
4453,1.07
4455,1.07
4457,1.07
4458,1.07
4460,1.07
4461,1.07
4463,1.07
4465,1.07
4466,1.07
4468,1.07
4469,1.07
4471,1.07
4473,1.07
4474,1.07
4476,1.07
4477,1.08
4480,1.07
4482,1.07
4483,1.07
4485,1.07
4486,1.08
4488,1.07
4490,1.07
4491,1.07
4493,1.08
4494,1.07
4496,1.07
4498,1.07
4499,1.07
4501,1.07
4502,1.07
4504,1.07
4506,1.08
4507,1.07
4509,1.07
4510,1.08
4512,1.07
4514,1.08
4515,1.07
4517,1.07
4519,1.08
4520,1.08
4523,1.08
4524,1.07
4526,1.08
4528,1.08
4529,1.07
4531,1.08
4532,1.07
4534,1.07
4536,1.08
4537,1.07
4539,1.08
4540,1.07
4542,1.08
4544,1.08
4545,1.08
4547,1.08
4548,1.07
4550,1.08
4552,1.08
4553,1.08
4555,1.08
4556,1.07
4558,1.07
4560,1.08
4561,1.07
4563,1.08
4564,1.07
4567,1.08
4569,1.08
4570,1.07
4572,1.08
4574,1.07
4575,1.08
4577,1.08
4578,1.08
4580,1.08
4582,1.08
4583,1.08
4585,1.07
4586,1.08
4588,1.08
4590,1.07
4591,1.08
4593,1.08
4594,1.08
4596,1.08
4598,1.07
4599,1.08
4601,1.07
4602,1.08
4604,1.08
4606,1.07
4608,1.08
4610,1.08
4611,1.08
4613,1.08
4615,1.07
4616,1.07
4618,1.07
4619,1.07
4621,1.08
4623,1.07
4624,1.08
4626,1.08
4627,1.07
4629,1.08
4631,1.07
4632,1.07
4634,1.08
4636,1.08
4637,1.07
4639,1.07
4640,1.07
4642,1.08
4644,1.08
4645,1.08
4647,1.07
4648,1.07
4651,1.07
4653,1.08
4654,1.08
4656,1.08
4657,1.07
4659,1.08
4661,1.08
4662,1.07
4664,1.08
4665,1.07
4667,1.07
4669,1.07
4670,1.08
4672,1.07
4673,1.07
4675,1.08
4677,1.07
4678,1.08
4680,1.07
4681,1.08
4683,1.07
4685,1.08
4686,1.08
4688,1.07
4690,1.08
4691,1.08
4694,1.08
4695,1.08
4697,1.07
4699,1.08
4700,1.07
4702,1.07
4703,1.08
4705,1.07
4707,1.08
4708,1.08
4710,1.08
4711,1.08
4713,1.08
4715,1.08
4716,1.08
4718,1.07
4719,1.08
4721,1.07
4723,1.08
4724,1.08
4726,1.08
4727,1.08
4729,1.08
4731,1.08
4732,1.07
4734,1.07
4736,1.08
4738,1.07
4740,1.07
4741,1.08
4743,1.08
4744,1.08
4746,1.07
4748,1.08
4749,1.07
4751,1.07
4753,1.07
4754,1.07
4756,1.08
4757,1.08
4759,1.07
4761,1.08
4762,1.08
4764,1.08
4765,1.07
4767,1.07
4769,1.08
4770,1.08
4772,1.07
4773,1.08
4775,1.07
4777,1.08
4779,1.08
4781,1.08
4782,1.08
4784,1.07
4786,1.08
4787,1.07
4789,1.08
4790,1.07
4792,1.07
4794,1.07
4795,1.08
4797,1.08
4798,1.07
4800,1.07
4802,1.07
4803,1.07
4805,1.08
4807,1.08
4808,1.07
4810,1.08
4811,1.07
4813,1.08
4815,1.07
4816,1.08
4818,1.07
4819,1.07
4822,1.08
4824,1.07
4825,1.08
4827,1.08
4828,1.08
4830,1.08
4832,1.08
4833,1.07
4835,1.08
4836,1.07
4838,1.08
4840,1.08
4841,1.08
4843,1.07
4844,1.07
4846,1.08
4848,1.07
4849,1.07
4851,1.08
4852,1.07
4854,1.08
4856,1.08
4857,1.07
4859,1.08
4860,1.08
4862,1.08
4865,1.08
4866,1.08
4868,1.07
4870,1.07
4871,1.08
4873,1.08
4874,1.08
4876,1.08
4878,1.08
4879,1.07
4881,1.08
4882,1.07
4884,1.07
4886,1.07
4887,1.07
4889,1.07
4890,1.08
4892,1.07
4894,1.08
4895,1.08
4897,1.07
4898,1.08
4900,1.07
4902,1.07
4903,1.08
4905,1.08
4907,1.08
4909,1.07
4911,1.07
4912,1.08
4914,1.07
4915,1.08
4917,1.07
4919,1.07
4920,1.08
4922,1.07
4924,1.08
4925,1.08
4927,1.08
4928,1.08
4930,1.08
4932,1.08
4933,1.07
4935,1.07
4936,1.07
4938,1.07
4940,1.08
4941,1.07
4943,1.08
4944,1.08
4946,1.08
4948,1.08
4950,1.07
4952,1.07
4953,1.08
4955,1.07
4957,1.08
4958,1.08
4960,1.08
4961,1.07
4963,1.07
4965,1.08
4966,1.08
4968,1.08
4969,1.08
4971,1.07
4973,1.08
4974,1.08
4976,1.08
4977,1.07
4979,1.07
4981,1.08
4982,1.08
4984,1.07
4986,1.07
4987,1.08
4989,1.08
4990,1.08
4993,1.08
4995,1.08
4996,1.07
4998,1.08
4999,1.07
5001,1.07
5003,1.07
5004,1.07
5006,1.08
5007,1.07
5009,1.07
5011,1.07
5012,1.08
5014,1.08
5015,1.08
5017,1.07
5019,1.07
5020,1.07
5022,1.07
5023,1.07
5025,1.08
5027,1.07
5028,1.07
5030,1.07
5031,1.07
5033,1.07
5036,1.07
5037,1.08
5039,1.07
5041,1.07
5042,1.07
5044,1.07
5045,1.07
5047,1.07
5049,1.08
5050,1.07
5052,1.07
5053,1.07
5055,1.08
5057,1.07
5058,1.08
5060,1.08
5061,1.07
5063,1.07
5065,1.07
5066,1.07
5068,1.07
5069,1.07
5071,1.07
5073,1.07
5074,1.07
5076,1.07
5078,1.07
5080,1.08
5082,1.08
5083,1.08
5085,1.07
5086,1.07
5088,1.08
5090,1.07
5091,1.08
5093,1.08
5095,1.07
5096,1.07
5098,1.07
5099,1.07
5101,1.07
5103,1.07
5104,1.07
5106,1.07
5107,1.08
5109,1.07
5111,1.08
5112,1.08
5114,1.08
5115,1.07
5117,1.07
5120,1.07
5121,1.07
5123,1.07
5124,1.08
5126,1.08
5128,1.07
5129,1.07
5131,1.07
5132,1.07
5134,1.07
5136,1.07
5137,1.07
5139,1.07
5140,1.07
5142,1.07
5144,1.07
5145,1.07
5147,1.07
5149,1.07
5150,1.07
5152,1.07
5153,1.07
5155,1.07
5157,1.08
5158,1.08
5160,1.07
5161,1.07
5164,1.07
5166,1.08
5167,1.07
5169,1.07
5170,1.07
5172,1.08
5174,1.08
5175,1.07
5177,1.07
5178,1.07
5180,1.08
5182,1.08
5183,1.07
5185,1.07
5186,1.07
5188,1.07
5190,1.08
5191,1.07
5193,1.08
5194,1.07
5196,1.07
5198,1.08
5199,1.07
5201,1.07
5202,1.07
5204,1.07
5207,1.08
5208,1.07
5210,1.07
5212,1.07
5213,1.08
5215,1.07
5216,1.07
5218,1.07
5220,1.07
5221,1.07
5223,1.09
5224,1.07
5226,1.07
5228,1.07
5229,1.07
5231,1.07
5232,1.07
5234,1.07
5236,1.07
5237,1.07
5239,1.07
5240,1.07
5242,1.08
5244,1.07
5245,1.08
5248,1.07
5249,1.07
5251,1.07
5253,1.07
5254,1.07
5256,1.08
5257,1.07
5259,1.08
5261,1.08
5262,1.07
5264,1.08
5266,1.07
5267,1.08
5269,1.07
5270,1.07
5272,1.08
5274,1.07
5275,1.08
5277,1.07
5278,1.08
5280,1.08
5282,1.07
5283,1.07
5285,1.07
5286,1.08
5288,1.07
5291,1.07
5292,1.08
5294,1.07
5295,1.07
5297,1.08
5299,1.07
5300,1.07
5302,1.07
5303,1.07
5305,1.07
5307,1.07
5308,1.08
5310,1.08
5311,1.08
5313,1.08
5315,1.07
5316,1.07
5318,1.07
5319,1.07
5321,1.07
5323,1.07
5324,1.07
5326,1.07
5328,1.07
5329,1.07
5331,1.07
5332,1.07
5335,1.07
5337,1.07
5338,1.07
5340,1.07
5341,1.08
5343,1.07
5345,1.08
5346,1.07
5348,1.07
5349,1.08
5351,1.07
5353,1.07
5354,1.07
5356,1.07
5357,1.08
5359,1.07
5361,1.07
5362,1.07
5364,1.07
5365,1.08
5367,1.07
5369,1.07
5370,1.07
5372,1.07
5373,1.08
5376,1.07
5378,1.08
5379,1.07
5381,1.07
5383,1.08
5384,1.07
5386,1.07
5387,1.07
5389,1.07
5391,1.07
5392,1.07
5394,1.08
5395,1.07
5397,1.07
5399,1.07
5400,1.07
5402,1.07
5403,1.07
5405,1.07
5407,1.08
5408,1.07
5410,1.07
5411,1.07
5413,1.07
5415,1.07
5416,1.07
5419,1.07
5420,1.07
5422,1.08
5424,1.07
5425,1.07
5427,1.07
5428,1.07
5430,1.07
5432,1.07
5433,1.07
5435,1.07
5436,1.07
5438,1.07
5440,1.08
5441,1.07
5443,1.08
5445,1.07
5446,1.07
5448,1.08
5449,1.07
5451,1.08
5453,1.07
5454,1.07
5456,1.08
5457,1.08
5459,1.08
5462,1.08
5463,1.08
5465,1.08
5466,1.07
5468,1.07
5470,1.07
5471,1.07
5473,1.08
5474,1.07
5476,1.08
5478,1.07
5479,1.07
5481,1.08
5482,1.07
5484,1.08
5486,1.07
5487,1.07
5489,1.08
5490,1.07
5492,1.08
5494,1.08
5495,1.07
5497,1.08
5499,1.07
5500,1.08
5502,1.07
5504,1.08
5506,1.08
5508,1.07
5509,1.08
5511,1.08
5512,1.08
5514,1.07
5516,1.08
5517,1.08
5519,1.07
5520,1.08
5522,1.07
5524,1.08
5525,1.08
5527,1.08
5528,1.08
5530,1.08
5532,1.07
5533,1.08
5535,1.08
5536,1.07
5538,1.08
5540,1.08
5541,1.08
5543,1.08
5544,1.08
5547,1.07
5549,1.07
5550,1.08
5552,1.07
5553,1.07
5555,1.07
5557,1.07
5558,1.08
5560,1.08
5562,1.08
5563,1.08
5565,1.07
5566,1.08
5568,1.08
5570,1.07
5571,1.08
5573,1.08
5574,1.08
5576,1.07
5578,1.07
5579,1.07
5581,1.08
5582,1.08
5584,1.07
5586,1.08
5587,1.07
5590,1.07
5591,1.08
5593,1.07
5595,1.08
5596,1.08
5598,1.07
5599,1.08
5601,1.08
5603,1.07
5604,1.07
5606,1.07
5607,1.08
5609,1.08
5611,1.07
5612,1.08
5614,1.07
5616,1.08
5617,1.07
5619,1.08
5620,1.08
5622,1.07
5624,1.08
5625,1.08
5627,1.08
5628,1.08
5630,1.08
5633,1.08
5634,1.07
5636,1.08
5637,1.07
5639,1.07
5641,1.08
5642,1.08
5644,1.08
5645,1.08
5647,1.07
5649,1.08
5650,1.08
5652,1.08
5653,1.07
5655,1.08
5657,1.08
5658,1.07
5660,1.08
5661,1.08
5663,1.07
5665,1.08
5666,1.07
5668,1.07
5669,1.07
5671,1.07
5673,1.08
5675,1.07
5677,1.08
5679,1.07
5680,1.07
5682,1.08
5683,1.07
5685,1.08
5687,1.08
5688,1.08
5690,1.08
5691,1.07
5693,1.08
5695,1.08
5696,1.07
5698,1.07
5699,1.07
5701,1.08
5703,1.07
5704,1.07
5706,1.08
5707,1.08
5709,1.08
5711,1.07
5712,1.07
5714,1.08
5715,1.08
5718,1.08
5720,1.08
5721,1.07
5723,1.07
5724,1.07
5726,1.08
5728,1.08
5729,1.07
5731,1.08
5733,1.08
5734,1.08
5736,1.07
5737,1.08
5739,1.07
5741,1.08
5742,1.08
5744,1.07
5745,1.08
5747,1.07
5749,1.08
5750,1.08
5752,1.07
5753,1.08
5755,1.07
5757,1.08
5758,1.08
5761,1.08
5762,1.07
5764,1.08
5766,1.08
5767,1.08
5769,1.07
5770,1.07
5772,1.07
5774,1.08
5775,1.08
5777,1.07
5778,1.07
5780,1.07
5782,1.08
5783,1.08
5785,1.07
5786,1.07
5788,1.07
5790,1.07
5791,1.08
5793,1.08
5795,1.08
5796,1.07
5798,1.07
5799,1.08
5801,1.07
5804,1.08
5805,1.08
5807,1.07
5808,1.08
5810,1.07
5812,1.08
5813,1.07
5815,1.08
5816,1.08
5818,1.07
5820,1.08
5821,1.07
5823,1.08
5824,1.08
5826,1.08
5828,1.08
5829,1.08
5831,1.07
5832,1.08
5834,1.07
5836,1.08
5837,1.08
5839,1.08
5840,1.08
5842,1.07
5844,1.08
5846,1.07
5848,1.08
5850,1.08
5851,1.07
5853,1.08
5854,1.07
5856,1.08
5858,1.08
5859,1.08
5861,1.08
5862,1.08
5864,1.08
5866,1.08
5867,1.07
5869,1.08
5870,1.07
5872,1.07
5874,1.08
5875,1.08
5877,1.08
5878,1.07
5880,1.08
5882,1.08
5883,1.07
5885,1.08
5886,1.07
5889,1.07
5891,1.08
5892,1.08
5894,1.08
5895,1.08
5897,1.07
5899,1.08
5900,1.07
5902,1.07
5903,1.08
5905,1.07
5907,1.08
5908,1.07
5910,1.08
5912,1.07
5913,1.08
5915,1.08
5916,1.07
5918,1.07
5920,1.07
5921,1.07
5923,1.08
5924,1.07
5926,1.08
5928,1.07
5929,1.07
5932,1.07
5933,1.07
5935,1.07
5937,1.07
5938,1.07
5940,1.07
5941,1.07
5943,1.08
5945,1.07
5946,1.07
5948,1.07
5949,1.07
5951,1.07
5953,1.07
5954,1.07
5956,1.07
5957,1.07
5959,1.07
5961,1.07
5962,1.07
5964,1.07
5966,1.07
5967,1.07
5969,1.07
5970,1.07
5972,1.07
5975,1.07
5976,1.07
5978,1.07
5979,1.08
5981,1.07
5983,1.07
5984,1.07
5986,1.07
5987,1.07
5989,1.07
5991,1.07
5992,1.07
5994,1.07
5995,1.07
5997,1.07
5999,1.07
6000,1.07
6002,1.08
6003,1.07
6005,1.07
6007,1.08
6008,1.08
6010,1.07
6011,1.08
6013,1.07
6016,1.07
6017,1.08
6019,1.07
6021,1.07
6022,1.07
6024,1.07
6025,1.08
6027,1.07
6029,1.07
6030,1.07
6032,1.07
6033,1.08
6035,1.08
6037,1.07
6038,1.07
6040,1.07
6041,1.08
6043,1.07
6045,1.08
6046,1.07
6048,1.07
6049,1.07
6051,1.07
6053,1.08
6054,1.07
6056,1.07
6057,1.08
6060,1.07
6062,1.07
6063,1.07
6065,1.07
6066,1.08
6068,1.07
6070,1.08
6071,1.07
6073,1.07
6074,1.08
6076,1.07
6078,1.08
6079,1.07
6081,1.07
6083,1.07
6084,1.07
6086,1.08
6087,1.07
6089,1.07
6091,1.07
6092,1.07
6094,1.08
6095,1.07
6097,1.07
6099,1.07
6100,1.07
6103,1.08
6104,1.07
6106,1.07
6108,1.07
6109,1.07
6111,1.08
6112,1.07
6114,1.07
6116,1.07
6117,1.07
6119,1.07
6120,1.07
6122,1.08
6124,1.07
6125,1.07
6127,1.08
6128,1.07
6130,1.07
6132,1.07
6133,1.07
6135,1.07
6137,1.07
6138,1.07
6140,1.08
6141,1.08
6144,1.08
6146,1.07
6147,1.07
6149,1.07
6150,1.07
6152,1.08
6154,1.07
6155,1.07
6157,1.07
6158,1.07
6160,1.07
6162,1.07
6163,1.07
6165,1.07
6166,1.08
6168,1.07
6170,1.07
6171,1.07
6173,1.07
6174,1.08
6176,1.07
6178,1.08
6179,1.07
6181,1.07
6182,1.07
6184,1.07
6187,1.07
6188,1.08
6190,1.07
6191,1.07
6193,1.08
6195,1.07
6196,1.07
6198,1.07
6200,1.07
6201,1.08
6203,1.07
6204,1.07
6206,1.07
6208,1.07
6209,1.08
6211,1.07
6212,1.08
6214,1.07
6216,1.07
6217,1.08
6219,1.07
6220,1.08
6222,1.07
6224,1.07
6225,1.08
6227,1.07
6228,1.07
6231,1.07
6233,1.07
6234,1.08
6236,1.07
6237,1.07
6239,1.07
6241,1.07
6242,1.08
6244,1.08
6245,1.07
6247,1.07
6249,1.07
6250,1.07
6252,1.07
6254,1.08
6255,1.07
6257,1.07
6258,1.08
6260,1.07
6262,1.07
6263,1.07
6265,1.07
6266,1.07
6268,1.07
6270,1.07
6272,1.07
6274,1.07
6275,1.07
6277,1.07
6279,1.08
6280,1.07
6282,1.07
6283,1.07
6285,1.07
6287,1.08
6288,1.07
6290,1.07
6291,1.07
6293,1.07
6295,1.07
6296,1.07
6298,1.07
6299,1.07
6301,1.07
6303,1.07
6304,1.07
6306,1.07
6308,1.07
6309,1.08
6311,1.07
6312,1.07
6315,1.07
6317,1.07
6318,1.07
6320,1.08
6321,1.07
6323,1.07
6325,1.07
6326,1.07
6328,1.08
6329,1.07
6331,1.07
6333,1.07
6334,1.07
6336,1.07
6337,1.07
6339,1.07
6341,1.07
6342,1.08
6344,1.08
6345,1.07
6347,1.07
6349,1.07
6350,1.07
6352,1.08
6353,1.07
6355,1.07
6358,1.07
6359,1.08
6361,1.07
6362,1.07
6364,1.08
6366,1.07
6367,1.07
6369,1.08
6371,1.07
6372,1.08
6374,1.08
6375,1.08
6377,1.08
6379,1.07
6380,1.08
6382,1.07
6383,1.07
6385,1.08
6387,1.08
6388,1.08
6390,1.07
6391,1.08
6393,1.08
6395,1.08
6396,1.08
6398,1.07
6400,1.07
6402,1.08
6404,1.07
6405,1.08
6407,1.08
6408,1.08
6410,1.08
6412,1.07
6413,1.08
6415,1.07
6417,1.07
6418,1.08
6420,1.08
6421,1.08
6423,1.08
6425,1.07
6426,1.08
6428,1.07
6429,1.08
6431,1.07
6433,1.08
6434,1.08
6436,1.07
6437,1.08
6439,1.08
6441,1.08
6443,1.08
6445,1.07
6446,1.08
6448,1.07
6450,1.07
6451,1.08
6453,1.07
6454,1.08
6456,1.07
6458,1.08
6459,1.07
6461,1.08
6462,1.08
6464,1.08
6466,1.07
6467,1.07
6469,1.08
6471,1.08
6472,1.08
6474,1.08
6475,1.08
6477,1.08
6479,1.08
6480,1.08
6482,1.07
6483,1.08
6486,1.07
6488,1.08
6489,1.07
6491,1.08
6492,1.08
6494,1.07
6496,1.08
6497,1.08
6499,1.08
6500,1.08
6502,1.07
6504,1.08
6505,1.07
6507,1.08
6508,1.08
6510,1.07
6512,1.08
6513,1.07
6515,1.07
6516,1.08
6518,1.07
6520,1.08
6521,1.08
6523,1.07
6524,1.08
6526,1.07
6529,1.08
6530,1.07
6532,1.08
6534,1.07
6535,1.07
6537,1.08
6538,1.07
6540,1.08
6542,1.08
6543,1.07
6545,1.08
6546,1.07
6548,1.08
6550,1.08
6551,1.07
6553,1.08
6554,1.07
6556,1.08
6558,1.08
6559,1.08
6561,1.08
6562,1.07
6564,1.08
6566,1.07
6567,1.07
6569,1.08
6571,1.07
6573,1.08
6575,1.07
6576,1.08
6578,1.08
6579,1.08
6581,1.08
6583,1.08
6584,1.07
6586,1.08
6588,1.07
6589,1.08
6591,1.07
6592,1.08
6594,1.08
6596,1.07
6597,1.07
6599,1.07
6600,1.08
6602,1.08
6604,1.07
6605,1.08
6607,1.07
6608,1.07
6610,1.08
6612,1.07
6614,1.08
6616,1.08
6617,1.08
6619,1.08
6621,1.08
6622,1.08
6624,1.08
6625,1.08
6627,1.07
6629,1.07
6630,1.08
6632,1.07
6633,1.07
6635,1.07
6637,1.08
6638,1.08
6640,1.08
6641,1.07
6643,1.08
6645,1.07
6646,1.08
6648,1.07
6650,1.08
6651,1.07
6653,1.07
6654,1.08
6657,1.08
6659,1.08
6660,1.08
6662,1.07
6663,1.08
6665,1.07
6667,1.07
6668,1.07
6670,1.07
6671,1.08
6673,1.08
6675,1.08
6676,1.08
6678,1.08
6679,1.08
6681,1.08
6683,1.08
6684,1.07
6686,1.07
6687,1.08
6689,1.08
6691,1.08
6692,1.08
6694,1.08
6695,1.08
6697,1.08
6700,1.07
6701,1.07
6703,1.08
6705,1.08
6706,1.07
6708,1.08
6709,1.07
6711,1.07
6713,1.08
6714,1.08
6716,1.08
6717,1.07
6719,1.07
6721,1.08
6722,1.08
6724,1.08
6725,1.08
6727,1.08
6729,1.08
6730,1.08
6732,1.08
6733,1.07
6735,1.07
6737,1.08
6738,1.08
6740,1.08
6742,1.07
6744,1.08
6746,1.08
6747,1.07
6749,1.08
6750,1.07
6752,1.07
6754,1.08
6755,1.08
6757,1.08
6758,1.08
6760,1.07
6762,1.08
6763,1.07
6765,1.07
6767,1.07
6768,1.08
6770,1.08
6771,1.07
6773,1.08
6775,1.08
